order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivered_date,region,returned,request_date,return_reason,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,return_request_days,order_month,order_year,order_quarter,profit_category,return_probability
O121073,C12857,P211070,Fashion,9.82,0,1,Credit Card,11-12-2023,14-12-2023,Central,No,,,9.82,3.05,0.39,64,Female,3,,December,2023,4,Profit,0.195
O121078,C14154,P214093,Fashion,73.09,0.05,1,Debit Card,26-06-2024,30-06-2024,South,No,,,69.44,6.42,17.88,50,Female,4,,June,2024,2,Profit,0.245
O121099,C17981,P205678,Fashion,168.75,0,2,Debit Card,18-11-2024,23-11-2024,Central,No,,,337.5,8.68,109.44,42,Female,5,,November,2024,4,Profit,0.2
O121234,C13639,P240089,Fashion,41.9,0,1,Debit Card,08-09-2025,12-09-2025,Central,No,,,41.9,6.79,7.87,63,Female,4,,September,2025,3,Profit,0.23
O121276,C14076,P214469,Fashion,12.07,0,1,Credit Card,28-06-2024,06-07-2024,East,No,,,12.07,2.6,1.62,58,Female,8,,June,2024,2,Profit,0.21
O121287,C13824,P247481,Fashion,39.04,0.05,1,Debit Card,30-03-2025,05-04-2025,East,No,,,37.09,5.9,7.08,64,Female,6,,March,2025,1,Profit,0.19
O121335,C15633,P220592,Fashion,77.71,0,2,Debit Card,19-10-2023,22-10-2023,Central,No,,,155.42,7.52,46.88,33,Female,3,,October,2023,4,Profit,0.2
O121341,C13055,P217257,Fashion,37.52,0,1,Debit Card,16-05-2024,21-05-2024,South,No,,,37.52,5.3,7.83,24,Female,5,,May,2024,2,Profit,0.25
O121358,C17687,P223443,Fashion,25.97,0,1,Debit Card,01-07-2024,04-07-2024,North,No,,,25.97,6.08,3.01,20,Female,3,,July,2024,3,Profit,0.25
O121370,C13177,P208122,Sports,57.96,0,1,Credit Card,10-02-2024,13-02-2024,North,No,,,57.96,5.71,11.68,20,Female,3,,February,2024,1,Profit,0.195
O121394,C12395,P241845,Grocery,12.04,0,5,Debit Card,03-12-2023,07-12-2023,South,No,,,60.2,6.21,-1.39,26,Male,4,,December,2023,4,Loss,0.19
O121424,C14793,P235357,Grocery,9.71,0,3,Debit Card,20-08-2025,23-08-2025,North,No,,,29.13,5.25,-2.92,59,Male,3,,August,2025,3,Loss,0.21
O121435,C16058,P201345,Grocery,30.02,0.2,3,Debit Card,05-07-2025,08-07-2025,Central,No,,,72.05,6.32,-0.56,30,Male,3,,July,2025,3,Loss,0.23
O121445,C10890,P203092,Fashion,105.4,0.1,1,Debit Card,03-03-2024,07-03-2024,Central,No,,,94.86,8.14,25.06,39,Female,4,,March,2024,1,Profit,0.235
O121447,C11955,P235270,Toys,32.4,0,1,Credit Card,20-08-2025,24-08-2025,North,No,,,32.4,4.34,8.62,39,Female,4,,August,2025,3,Profit,0.195
O121477,C10782,P244215,Fashion,62.47,0,1,Debit Card,08-09-2025,12-09-2025,South,No,,,62.47,5.39,16.47,50,Female,4,,September,2025,3,Profit,0.255
O121489,C11830,P204610,Grocery,11.77,0,3,Debit Card,28-02-2025,05-03-2025,South,No,,,35.31,6.28,-3.46,52,Male,5,,February,2025,1,Loss,0.21
O121492,C14306,P203852,Fashion,100.23,0,1,Credit Card,06-11-2024,11-11-2024,North,No,,,100.23,7.73,27.35,61,Female,5,,November,2024,4,Profit,0.21
O121509,C11169,P248500,Beauty,36.73,0,1,Credit Card,01-06-2024,07-06-2024,North,No,,,36.73,6.61,9.92,27,Female,6,,June,2024,2,Profit,0.195
O121535,C14467,P214176,Sports,96.48,0.05,1,Credit Card,07-03-2025,11-03-2025,North,No,,,91.66,6.67,20.83,40,Other,4,,March,2025,1,Profit,0.19
O121540,C15249,P230966,Electronics,183.14,0,1,Credit Card,20-11-2024,24-11-2024,North,No,,,183.14,8.18,13.8,31,Male,4,,November,2024,4,Profit,0.19
O121587,C13231,P239916,Sports,211.13,0,1,Credit Card,21-09-2023,25-09-2023,North,No,,,211.13,6.94,56.4,33,Female,4,,September,2023,3,Profit,0.195
O121598,C11918,P228190,Fashion,138.83,0,1,Credit Card,19-08-2025,23-08-2025,North,No,,,138.83,6.44,42.15,68,Female,4,,August,2025,3,Profit,0.21
O121604,C17062,P248195,Electronics,296.55,0.05,1,Credit Card,18-11-2023,21-11-2023,North,No,,,281.72,8.91,24.9,35,Male,3,,November,2023,4,Profit,0.19
O121614,C15861,P248109,Fashion,18.76,0.05,1,Debit Card,29-05-2025,03-06-2025,East,No,,,17.82,4.17,2.07,38,Female,5,,May,2025,2,Profit,0.26
O121667,C10240,P233706,Electronics,139.88,0.15,1,Credit Card,08-04-2024,14-04-2024,North,No,,,118.9,6.69,7.58,69,Female,6,,April,2024,2,Profit,0.26
O121677,C10782,P215684,Fashion,59.07,0,1,Credit Card,16-03-2025,20-03-2025,North,No,,,59.07,6.89,13.78,55,Other,4,,March,2025,1,Profit,0.21
O121689,C15007,P244447,Fashion,129.11,0.1,1,Debit Card,06-12-2024,10-12-2024,North,No,,,116.2,5.53,35.14,24,Female,4,,December,2024,4,Profit,0.22
O121697,C14578,P238814,Grocery,6,0.15,1,Debit Card,10-09-2025,14-09-2025,South,No,,,5.1,3.77,-3.36,47,Male,4,,September,2025,3,Loss,0.19
O121708,C12938,P245896,Electronics,309.66,0,1,Credit Card,14-12-2024,17-12-2024,North,No,,,309.66,7.2,29.96,20,Female,3,,December,2024,4,Profit,0.285
O121724,C13556,P225112,Grocery,26.5,0.2,1,Debit Card,19-02-2025,25-02-2025,East,No,,,21.2,4.86,-3.16,22,Male,6,,February,2025,1,Loss,0.2
O121729,C16450,P211473,Fashion,42.8,0.05,1,Debit Card,14-11-2023,18-11-2023,North,No,,,40.66,5.92,8.31,51,Female,4,,November,2023,4,Profit,0.22
O121741,C16841,P223202,Electronics,245.55,0,2,Credit Card,09-01-2025,13-01-2025,North,Yes,20-01-2025,Not as described,491.1,9.94,48.99,47,Female,4,7,January,2025,1,Profit,0.205
O121789,C14142,P234591,Sports,97.31,0.2,1,Credit Card,24-06-2025,29-06-2025,North,No,,,77.85,6.92,16.43,41,Female,5,,June,2025,2,Profit,0.19
O121806,C15229,P213887,Fashion,11.34,0,1,UPI,31-10-2023,06-11-2023,North,Yes,09-11-2023,Defective,11.34,2.67,1.3,57,Female,6,3,October,2023,4,Profit,0.23
O121836,C17823,P243413,Fashion,14.44,0.1,1,Credit Card,07-01-2024,12-01-2024,East,No,,,13,3.24,1.31,29,Female,5,,January,2024,1,Profit,0.225
O121889,C14126,P225295,Fashion,23.58,0.15,1,COD,11-12-2023,15-12-2023,North,No,,,20.04,5.47,1.54,21,Male,4,,December,2023,4,Profit,0.2
O121903,C16817,P234730,Fashion,43.12,0.15,2,Debit Card,10-05-2025,14-05-2025,North,Yes,23-05-2025,Missing/Wrong item,73.3,5.92,19.74,37,Female,4,9,May,2025,2,Profit,0.23
O121920,C15308,P243208,Fashion,49.36,0,1,Debit Card,05-06-2024,12-06-2024,East,Yes,09-07-2024,Defective,49.36,6.61,10.67,34,Female,7,27,June,2024,2,Profit,0.19
O121925,C17941,P248303,Fashion,7.01,0,1,Credit Card,16-05-2024,23-05-2024,East,No,,,7.01,1.74,0.71,54,Female,7,,May,2024,2,Profit,0.205
O121929,C17933,P226293,Fashion,54.73,0.1,1,Credit Card,24-10-2024,27-10-2024,North,No,,,49.26,6.81,10.43,25,Other,3,,October,2024,4,Profit,0.205
O121953,C10213,P220357,Fashion,64.96,0,1,Credit Card,06-11-2023,09-11-2023,North,No,,,64.96,4.52,18.22,25,Female,3,,November,2023,4,Profit,0.21
O121991,C14312,P238902,Fashion,24.15,0,1,Credit Card,02-11-2024,08-11-2024,North,No,,,24.15,5.42,3.03,40,Male,6,,November,2024,4,Profit,0.205
O121992,C12975,P216988,Fashion,48.29,0.05,1,Debit Card,25-04-2024,30-04-2024,East,No,,,45.88,7.25,8.81,63,Female,5,,April,2024,2,Profit,0.19
O122011,C11100,P213074,Grocery,23.22,0.2,1,Debit Card,01-08-2025,05-08-2025,Central,No,,,18.58,5.74,-4.25,37,Male,4,,August,2025,3,Loss,0.205
O122012,C13661,P218091,Electronics,400.91,0,1,Credit Card,26-06-2025,29-06-2025,North,No,,,400.91,9.6,38.51,22,Male,3,,June,2025,2,Profit,0.19
O122029,C10764,P223815,Fashion,80.58,0.05,1,Debit Card,20-03-2025,25-03-2025,East,No,,,76.55,7.32,19.47,61,Female,5,,March,2025,1,Profit,0.19
O122031,C11314,P226138,Fashion,12.49,0,1,Credit Card,15-12-2024,19-12-2024,South,No,,,12.49,3.64,0.73,48,Female,4,,December,2024,4,Profit,0.25
O122034,C16114,P244189,Electronics,467.36,0.15,1,Credit Card,01-06-2025,04-06-2025,North,No,,,397.26,8.64,39.03,35,Female,3,,June,2025,2,Profit,0.28
O122037,C16385,P238940,Electronics,177.53,0,2,Credit Card,03-01-2025,07-01-2025,North,No,,,355.06,9.08,33.53,66,Female,4,,January,2025,1,Profit,0.205
O122064,C16954,P218083,Fashion,7.21,0.05,1,COD,21-05-2024,24-05-2024,North,No,,,6.85,2.74,-0.34,36,Male,3,,May,2024,2,Loss,0.22
O122090,C17815,P213541,Fashion,14.07,0,1,Debit Card,09-10-2024,17-10-2024,South,No,,,14.07,3.16,1.76,59,Male,8,,October,2024,4,Profit,0.215
O122129,C12818,P228652,Fashion,14.78,0,1,Wallet,03-05-2024,07-05-2024,North,Yes,16-05-2024,Defective,14.78,4.05,1.12,54,Female,4,9,May,2024,2,Profit,0.23
O122136,C12944,P234939,Toys,111.55,0,1,Credit Card,24-10-2024,29-10-2024,North,No,,,111.55,7.21,37.41,27,Female,5,,October,2024,4,Profit,0.195
O122173,C16820,P237790,Fashion,45.3,0,1,Debit Card,24-10-2023,27-10-2023,North,No,,,45.3,6.85,9,39,Female,3,,October,2023,4,Profit,0.22
O122224,C11677,P249239,Beauty,78.32,0,1,Credit Card,19-06-2024,24-06-2024,North,No,,,78.32,6.64,28.6,48,Female,5,,June,2024,2,Profit,0.195
O122231,C17211,P211271,Grocery,15.47,0.05,1,Debit Card,09-07-2025,13-07-2025,South,No,,,14.7,5.49,-4.31,35,Male,4,,July,2025,3,Loss,0.19
O122256,C17625,P212217,Fashion,37.39,0.15,4,Credit Card,01-06-2024,04-06-2024,North,No,,,127.13,7.35,37.15,19,Female,3,,June,2024,2,Profit,0.25
O122294,C12883,P237458,Fashion,38.48,0.2,1,Debit Card,20-03-2024,25-03-2024,South,No,,,30.78,4.83,5.94,48,Other,5,,March,2024,1,Profit,0.24
O122300,C10400,P242773,Home,42.73,0.15,3,Credit Card,13-04-2025,18-04-2025,South,No,,,108.96,8.21,22.3,50,Female,5,,April,2025,2,Profit,0.21
O122312,C15454,P209914,Fashion,5.49,0.1,4,Debit Card,23-01-2024,28-01-2024,East,No,,,19.76,4.4,2.52,51,Female,5,,January,2024,1,Profit,0.23
O122320,C11921,P217398,Toys,16.6,0,1,Credit Card,10-08-2025,14-08-2025,North,Yes,10-09-2025,Missing/Wrong item,16.6,5.01,1.63,56,Other,4,27,August,2025,3,Profit,0.2
O122321,C16940,P245332,Fashion,11.57,0,1,Credit Card,12-03-2025,16-03-2025,North,No,,,11.57,3.43,0.62,30,Male,4,,March,2025,1,Profit,0.24
O122322,C10630,P224796,Electronics,378.14,0.15,1,Credit Card,04-07-2024,07-07-2024,North,No,,,321.42,8.45,30.12,26,Female,3,,July,2024,3,Profit,0.28
O122324,C14960,P230780,Fashion,5.01,0,1,Debit Card,26-04-2024,30-04-2024,Central,No,,,5.01,1.04,0.71,38,Female,4,,April,2024,2,Profit,0.25
O122359,C10855,P201775,Toys,2.14,0.05,3,Credit Card,12-04-2025,16-04-2025,North,No,,,6.1,2.8,-0.36,25,Male,4,,April,2025,2,Loss,0.19
O122372,C12079,P210709,Electronics,701.03,0,1,Credit Card,23-11-2024,29-11-2024,North,Yes,28-12-2024,No longer needed,701.03,9.73,74.39,55,Male,6,29,November,2024,4,Profit,0.19
O122380,C13651,P230544,Fashion,18.26,0,2,Debit Card,02-03-2025,06-03-2025,South,No,,,36.52,2.93,9.85,40,Female,4,,March,2025,1,Profit,0.225
O122435,C16474,P200553,Toys,49.5,0,1,Credit Card,04-04-2025,09-04-2025,North,No,,,49.5,4.52,15.28,64,Female,5,,April,2025,2,Profit,0.195
O122485,C11000,P242890,Grocery,23.12,0,3,Debit Card,07-08-2025,10-08-2025,North,No,,,69.36,6.16,-0.61,58,Male,3,,August,2025,3,Loss,0.215
O122488,C16422,P232083,Fashion,17.93,0.1,1,Wallet,06-04-2025,13-04-2025,South,No,,,16.14,4.35,1.3,62,Female,7,,April,2025,2,Profit,0.225
O122493,C17333,P216997,Fashion,86.5,0,1,Debit Card,12-09-2024,15-09-2024,North,No,,,86.5,8.09,22.18,32,Female,3,,September,2024,3,Profit,0.22
O122513,C14126,P235819,Toys,2.96,0,1,Debit Card,03-08-2025,08-08-2025,East,Yes,13-08-2025,Defective,2.96,2.39,-1.21,69,Male,5,5,August,2025,3,Loss,0.19
O122523,C12551,P229529,Grocery,16.81,0,5,Debit Card,13-11-2023,16-11-2023,North,No,,,84.05,6.81,-0.09,39,Female,3,,November,2023,4,Loss,0.195
O122538,C10757,P204110,Fashion,16.82,0,1,Debit Card,04-06-2025,07-06-2025,Central,No,,,16.82,4.44,1.45,58,Male,3,,June,2025,2,Profit,0.19
O122543,C17590,P241664,Toys,44.87,0,1,Credit Card,27-03-2024,30-03-2024,North,No,,,44.87,5.05,12.9,30,Female,3,,March,2024,1,Profit,0.195
O122545,C10023,P208869,Fashion,147.87,0.1,1,Debit Card,14-12-2024,19-12-2024,Central,No,,,133.08,7.83,38.75,35,Female,5,,December,2024,4,Profit,0.235
O122564,C11305,P245517,Fashion,150.3,0,1,Debit Card,16-10-2024,19-10-2024,Central,No,,,150.3,8.08,44.53,56,Female,3,,October,2024,4,Profit,0.23
O122566,C13174,P243638,Grocery,9.38,0.05,1,Debit Card,13-01-2025,18-01-2025,East,No,,,8.91,2.82,-2.11,57,Male,5,,January,2025,1,Loss,0.2
O122583,C14167,P226194,Fashion,32.34,0,2,Debit Card,04-06-2024,08-06-2024,North,Yes,11-06-2024,Missing/Wrong item,64.68,5.6,17.04,42,Female,4,3,June,2024,2,Profit,0.23
O122613,C10038,P238885,Fashion,24.34,0,1,Debit Card,13-04-2025,17-04-2025,North,No,,,24.34,4.2,4.32,19,Male,4,,April,2025,2,Profit,0.19
O122620,C12993,P200877,Fashion,17.57,0.1,1,Debit Card,15-12-2024,22-12-2024,East,No,,,15.81,3.72,1.81,54,Female,7,,December,2024,4,Profit,0.28
O122623,C10373,P220677,Fashion,32.66,0,1,Credit Card,24-07-2025,27-07-2025,North,No,,,32.66,4.55,6.88,35,Female,3,,July,2025,3,Profit,0.205
O122660,C10029,P232029,Fashion,18.1,0,1,Debit Card,12-01-2024,15-01-2024,North,No,,,18.1,4.36,1.97,36,Female,3,,January,2024,1,Profit,0.3
O122693,C16229,P240728,Fashion,11.23,0,1,UPI,23-08-2024,27-08-2024,Central,No,,,11.23,1.87,2.06,33,Female,4,,August,2024,3,Profit,0.22
O122719,C11699,P236202,Fashion,19.34,0,1,Debit Card,26-10-2023,01-11-2023,South,No,,,19.34,5.7,1.07,51,Male,6,,October,2023,4,Profit,0.205
O122731,C15120,P247313,Fashion,18.89,0,1,Debit Card,07-02-2024,11-02-2024,South,No,,,18.89,4.68,1.93,67,Male,4,,February,2024,1,Profit,0.195
O122762,C11336,P206250,Fashion,35.3,0,5,Credit Card,15-02-2025,19-02-2025,Central,No,,,176.5,6.7,55.08,62,Female,4,,February,2025,1,Profit,0.19
O122804,C17144,P202697,Electronics,138.8,0,1,Credit Card,14-10-2024,18-10-2024,North,No,,,138.8,6.07,10.59,29,Female,4,,October,2024,4,Profit,0.285
O122876,C14561,P248145,Fashion,14.23,0,1,COD,07-06-2024,11-06-2024,West,No,,,14.23,3.22,1.76,31,Female,4,,June,2024,2,Profit,0.19
O122904,C13260,P248216,Fashion,137.72,0,1,Debit Card,23-01-2024,29-01-2024,East,No,,,137.72,8.06,40.14,44,Female,6,,January,2024,1,Profit,0.19
O122935,C11139,P200203,Electronics,152.41,0,1,Credit Card,18-01-2025,23-01-2025,North,No,,,152.41,7.61,10.68,45,Female,5,,January,2025,1,Profit,0.285
O122943,C17890,P231935,Grocery,1.39,0,4,Debit Card,24-11-2024,29-11-2024,West,No,,,5.56,2.64,-2.2,40,Male,5,,November,2024,4,Loss,0.19
O123026,C13300,P216428,Electronics,89.45,0,1,Credit Card,01-06-2025,05-06-2025,North,Yes,22-06-2025,No longer needed,89.45,7.91,2.82,60,Female,4,17,June,2025,2,Profit,0.24
O123039,C12704,P231000,Fashion,10.41,0,1,UPI,12-09-2024,17-09-2024,South,No,,,10.41,2.66,0.98,59,Other,5,,September,2024,3,Profit,0.235
O123052,C12009,P230619,Fashion,8.08,0.1,1,PayPal,21-07-2025,26-07-2025,South,No,,,7.27,2.95,-0.41,49,Female,5,,July,2025,3,Loss,0.19
O123058,C13495,P233606,Electronics,221.36,0.1,1,Credit Card,04-04-2024,07-04-2024,North,No,,,199.22,8.42,15.49,46,Female,3,,April,2024,2,Profit,0.28
O123063,C14355,P226619,Fashion,13.69,0,1,Debit Card,02-11-2024,07-11-2024,South,No,,,13.69,2.32,2.47,49,Male,5,,November,2024,4,Profit,0.19
O123087,C12471,P212198,Electronics,1569.77,0.05,1,Credit Card,29-04-2024,02-05-2024,North,No,,,1491.28,9.42,169.53,33,Female,3,,April,2024,2,Profit,0.28
O123092,C11967,P218923,Sports,222.86,0.3,1,Credit Card,15-09-2024,18-09-2024,North,No,,,156,6.5,40.3,49,Female,3,,September,2024,3,Profit,0.19
O123108,C12023,P200044,Fashion,115.95,0,1,Debit Card,08-05-2024,15-05-2024,East,No,,,115.95,8.03,32.55,29,Female,7,,May,2024,2,Profit,0.19
O123110,C12285,P218070,Fashion,10.69,0.05,1,COD,27-10-2023,31-10-2023,North,No,,,10.16,1.61,1.95,61,Female,4,,October,2023,4,Profit,0.195
O123111,C16118,P205236,Fashion,15.23,0,1,Debit Card,20-07-2024,24-07-2024,North,No,,,15.23,4.52,0.81,64,Other,4,,July,2024,3,Profit,0.25
O123130,C16189,P234985,Fashion,8.15,0.1,3,Credit Card,06-07-2024,10-07-2024,North,No,,,22.01,5.47,2.23,48,Female,4,,July,2024,3,Profit,0.235
O123131,C16673,P225276,Sports,23.15,0,1,Credit Card,17-02-2025,21-02-2025,North,No,,,23.15,4.78,2.16,43,Female,4,,February,2025,1,Profit,0.21
O123132,C15516,P243039,Fashion,167,0.3,1,Credit Card,10-07-2024,13-07-2024,North,No,,,116.9,7.36,33.56,52,Other,3,,July,2024,3,Profit,0.205
O123138,C17824,P233595,Fashion,131.51,0.3,1,Debit Card,11-08-2024,16-08-2024,East,No,,,92.06,6.78,25.44,37,Female,5,,August,2024,3,Profit,0.19
O123162,C11715,P246700,Fashion,65.77,0,1,Debit Card,30-09-2023,04-10-2023,Central,No,,,65.77,5.16,17.86,67,Female,4,,September,2023,3,Profit,0.23
O123187,C17446,P210170,Sports,211.15,0,1,Credit Card,22-05-2024,26-05-2024,North,No,,,211.15,7.57,55.78,27,Female,4,,May,2024,2,Profit,0.195
O123205,C13936,P225095,Electronics,223.27,0,1,Credit Card,25-10-2023,31-10-2023,North,No,,,223.27,8.8,17.99,34,Female,6,,October,2023,4,Profit,0.285
O123231,C13924,P216732,Fashion,10.27,0,1,UPI,22-11-2023,26-11-2023,South,No,,,10.27,2.78,0.81,55,Female,4,,November,2023,4,Profit,0.22
O123253,C12788,P237332,Grocery,18.94,0,1,Debit Card,17-05-2025,23-05-2025,East,No,,,18.94,4.67,-3.15,30,Male,6,,May,2025,2,Loss,0.195
O123257,C11769,P211319,Grocery,22.62,0.15,1,Debit Card,01-02-2024,08-02-2024,South,Yes,09-02-2024,No longer needed,19.23,4.32,-2.78,46,Male,7,1,February,2024,1,Loss,0.19
O123328,C13029,P200733,Grocery,18.51,0,1,Debit Card,05-11-2024,11-11-2024,East,No,,,18.51,4.96,-3.48,62,Male,6,,November,2024,4,Loss,0.195
O123338,C15543,P204854,Fashion,11.8,0,3,Debit Card,14-02-2025,18-02-2025,South,No,,,35.4,4.77,7.62,56,Female,4,,February,2025,1,Profit,0.23
O123353,C15684,P219412,Fashion,164.04,0,1,Debit Card,28-11-2023,02-12-2023,North,No,,,164.04,7.97,49.44,35,Female,4,,November,2023,4,Profit,0.22
O123377,C11374,P207839,Fashion,11.45,0,1,Credit Card,12-10-2024,17-10-2024,North,No,,,11.45,2.28,1.73,23,Female,5,,October,2024,4,Profit,0.28
O123378,C17275,P226196,Fashion,36.05,0.15,5,PayPal,25-11-2024,30-11-2024,North,No,,,153.21,8.71,44.91,29,Male,5,,November,2024,4,Profit,0.205
O123386,C10625,P228264,Home,16.87,0.1,1,Credit Card,26-11-2024,01-12-2024,West,No,,,15.18,3.68,0.57,61,Male,5,,November,2024,4,Profit,0.215
O123392,C14274,P235446,Fashion,8.51,0,1,COD,18-01-2024,22-01-2024,South,No,,,8.51,1.75,1.23,39,Female,4,,January,2024,1,Profit,0.26
O123407,C14167,P213293,Fashion,48.62,0.3,1,Debit Card,20-09-2024,27-09-2024,East,No,,,34.03,5.15,6.76,21,Female,7,,September,2024,3,Profit,0.19
O123411,C17943,P233122,Sports,73.72,0.15,1,Credit Card,10-04-2025,13-04-2025,North,No,,,62.66,5.82,12.98,37,Female,3,,April,2025,2,Profit,0.19
O123430,C10629,P204919,Fashion,29.36,0.1,2,Debit Card,22-12-2023,27-12-2023,North,No,,,52.85,6.9,11.6,29,Other,5,,December,2023,4,Profit,0.23
O123440,C15016,P205824,Fashion,38.9,0,1,Debit Card,06-12-2023,12-12-2023,South,No,,,38.9,5.19,8.42,51,Female,6,,December,2023,4,Profit,0.25
O123446,C14996,P237338,Sports,178.36,0,1,Credit Card,16-05-2024,19-05-2024,North,No,,,178.36,6.95,46.56,29,Female,3,,May,2024,2,Profit,0.195
O123467,C11177,P220885,Fashion,35.83,0.15,2,Debit Card,23-07-2025,27-07-2025,North,No,,,60.91,5.3,16.02,45,Female,4,,July,2025,3,Profit,0.23
O123475,C17574,P244117,Fashion,29.94,0.05,1,Credit Card,04-10-2023,10-10-2023,North,No,,,28.44,6.27,3.68,29,Other,6,,October,2023,4,Profit,0.21
O123522,C15409,P238909,Fashion,25.23,0.3,1,PayPal,27-02-2025,03-03-2025,West,No,,,17.66,4.52,1.66,37,Other,4,,February,2025,1,Profit,0.19
O123535,C13408,P224527,Fashion,20.11,0.05,1,PayPal,10-01-2025,14-01-2025,North,No,,,19.1,4.54,2.15,41,Female,4,,January,2025,1,Profit,0.225
O123576,C14983,P213101,Toys,67.11,0.05,1,Credit Card,19-09-2023,22-09-2023,North,Yes,18-10-2023,Defective,63.75,6.38,19.12,43,Female,3,26,September,2023,3,Profit,0.19
O123591,C12163,P202488,Fashion,20,0,1,Credit Card,13-03-2024,16-03-2024,North,No,,,20,5.73,1.27,37,Female,3,,March,2024,1,Profit,0.29
O123635,C15904,P206810,Fashion,37.39,0,1,Credit Card,07-02-2024,10-02-2024,North,No,,,37.39,5.78,7.31,25,Other,3,,February,2024,1,Profit,0.21
O123677,C14339,P239299,Fashion,14.31,0,1,Wallet,26-10-2023,30-10-2023,South,Yes,26-11-2023,Missing/Wrong item,14.31,2.83,2.18,40,Female,4,27,October,2023,4,Profit,0.225
O123700,C16723,P238983,Electronics,554.85,0.2,1,Credit Card,17-05-2024,22-05-2024,North,No,,,443.88,8.16,45.11,51,Male,5,,May,2024,2,Profit,0.19
O123704,C12311,P221829,Electronics,909.35,0,1,Credit Card,21-12-2024,24-12-2024,North,No,,,909.35,10.99,98.13,38,Female,3,,December,2024,4,Profit,0.285
O123709,C16266,P213201,Fashion,14.81,0,1,UPI,29-10-2024,04-11-2024,South,No,,,14.81,3.7,1.48,34,Female,6,,October,2024,4,Profit,0.24
O123720,C17819,P240305,Fashion,13.34,0.1,1,PayPal,10-02-2024,14-02-2024,South,Yes,27-02-2024,Not as described,12.01,3.24,0.96,67,Female,4,13,February,2024,1,Profit,0.235
O123721,C11617,P210114,Fashion,72.33,0,1,Debit Card,06-07-2024,11-07-2024,South,No,,,72.33,5.32,20,65,Female,5,,July,2024,3,Profit,0.255
O123734,C15960,P222077,Fashion,89.85,0.1,1,Credit Card,18-06-2024,21-06-2024,North,No,,,80.86,7.91,20.39,21,Female,3,,June,2024,2,Profit,0.205
O123739,C11556,P217054,Toys,48.42,0,1,Credit Card,01-01-2025,04-01-2025,North,No,,,48.42,5.17,14.2,60,Female,3,,January,2025,1,Profit,0.195
O123752,C17121,P208911,Electronics,68.63,0.15,1,PayPal,01-11-2024,05-11-2024,North,No,,,58.34,6.63,0.37,33,Male,4,,November,2024,4,Profit,0.195
O123789,C12614,P241618,Fashion,52.52,0,1,Debit Card,05-07-2024,09-07-2024,North,No,,,52.52,6.42,11.96,55,Female,4,,July,2024,3,Profit,0.22
O123812,C17830,P238513,Fashion,181.09,0,1,Debit Card,03-02-2024,06-02-2024,North,No,,,181.09,7.88,55.5,32,Female,3,,February,2024,1,Profit,0.22
O123814,C17494,P235810,Fashion,12.32,0,2,Credit Card,21-02-2025,24-02-2025,North,No,,,24.64,6.69,1.93,48,Female,3,,February,2025,1,Profit,0.245
O123821,C15708,P227913,Fashion,53.62,0.15,5,Debit Card,22-09-2023,25-09-2023,North,No,,,227.88,10.04,69.72,67,Male,3,,September,2023,3,Profit,0.26
O123833,C17914,P216632,Electronics,167.37,0,1,Credit Card,17-10-2024,20-10-2024,North,No,,,167.37,7.96,12.12,56,Male,3,,October,2024,4,Profit,0.19
O123842,C11104,P249179,Fashion,107.98,0.05,1,Debit Card,19-11-2024,24-11-2024,East,No,,,102.58,8.04,27.86,44,Female,5,,November,2024,4,Profit,0.19
O123858,C11842,P240110,Fashion,96.38,0,1,Debit Card,28-04-2025,05-05-2025,East,No,,,96.38,6.23,27.5,67,Female,7,,April,2025,2,Profit,0.19
O123866,C14782,P209612,Electronics,446.08,0.05,1,Credit Card,05-12-2024,09-12-2024,North,No,,,423.78,8.73,42.12,25,Male,4,,December,2024,4,Profit,0.19
O123895,C16243,P233953,Fashion,189.14,0,1,Debit Card,09-08-2025,12-08-2025,Central,No,,,189.14,10.11,56.09,48,Female,3,,August,2025,3,Profit,0.23
O123917,C16659,P210347,Grocery,21.09,0,1,Debit Card,30-09-2023,06-10-2023,East,No,,,21.09,4.52,-2.83,36,Male,6,,September,2023,3,Loss,0.195
O123933,C14710,P246306,Fashion,35.36,0,1,Credit Card,09-06-2024,14-06-2024,North,No,,,35.36,3.82,8.56,68,Female,5,,June,2024,2,Profit,0.21
O123939,C16063,P222307,Fashion,12.88,0,1,COD,31-07-2024,04-08-2024,South,No,,,12.88,3.42,1.09,61,Female,4,,July,2024,3,Profit,0.23
O123942,C11717,P221376,Electronics,444.87,0.15,1,Credit Card,24-07-2024,30-07-2024,North,No,,,378.14,7.47,37.91,37,Female,6,,July,2024,3,Profit,0.28
